#YY  MM DD hh mm WVHT SwH SwP WWH WWP SwD WWD STEEPNESS APD MWD
2025 10 31 14 30  1.7  0.6 12.5  1.6  8.7 SSW ENE    AVERAGE  6.0  69
2025 10 31 14 00  1.7  0.5 10.0  1.6  8.7 ENE ENE    AVERAGE  5.9  58
2025 10 31 13 30  1.6  0.6 10.0  1.5  9.5  NE  NE    AVERAGE  6.0  42
2025 10 31 13 00  1.7  0.6 12.5  1.6  8.0 SSW ENE    AVERAGE  6.0  71
2025 10 31 12 30  1.6  0.6 12.5  1.5  8.7  SW ENE    AVERAGE  6.0  75
2025 10 31 12 00  1.6  0.6 10.0  1.5  8.3 NNE ENE    AVERAGE  6.0  68
2025 10 31 11 30  1.7  0.6 10.0  1.6  8.7   E ENE    AVERAGE  6.0  72
2025 10 31 11 00  1.7  0.6 10.0  1.6  9.1 NNE ENE    AVERAGE  6.1  61
2025 10 31 10 30  1.5  0.6 10.0  1.4  8.7 NNE ENE    AVERAGE  6.0  67
2025 10 31 10 00  1.6  0.6 10.0  1.5  8.3  NE ENE    AVERAGE  6.0  66
2025 10 31 09 30  1.6  0.6 10.0  1.5  8.3 NNE ENE    AVERAGE  6.0  77
2025 10 31 09 00  1.6  0.6 10.0  1.5  8.7 NNE   E    AVERAGE  6.0  85
2025 10 31 08 30  1.7  0.7 13.3  1.5  8.7  SW ENE    AVERAGE  6.2  78
2025 10 31 08 00  1.6  0.6 12.5  1.5  9.1 SSW  NE    AVERAGE  6.1  53
2025 10 31 07 30  1.7  0.6 11.8  1.6  8.7  SW ENE    AVERAGE  6.3  71
2025 10 31 07 00  1.6  0.7 13.3  1.4  7.1 SSW   E      STEEP  6.3  87
2025 10 31 06 30  1.6  0.7 11.1  1.5  8.7 SSW   E    AVERAGE  6.5  81
2025 10 31 06 00  1.6  0.7 10.0  1.5  7.7 NNE   E    AVERAGE  6.4  92
2025 10 31 05 30  1.6  0.7 13.3  1.4  8.3 SSW ESE    AVERAGE  6.1 122
2025 10 31 05 00  1.6  0.7 12.5  1.5  9.1 SSW   E    AVERAGE  6.1  85
2025 10 31 04 30  1.6  0.7 13.3  1.4  8.0 SSW   E    AVERAGE  6.1  97
2025 10 31 04 00  1.7  0.8 13.3  1.5  8.0 SSW ESE    AVERAGE  6.1 110
2025 10 31 03 30  1.6  0.7 13.3  1.4  7.4 SSW ESE      STEEP  5.9 116
2025 10 31 03 00  1.6  0.7 10.0  1.5  8.7  NE ENE    AVERAGE  5.8  74
2025 10 31 02 30  1.5  0.7 10.0  1.3  8.7  NE   E    AVERAGE  5.6  79
2025 10 31 02 00  1.6  0.7 13.3  1.4  8.7 SSW ENE    AVERAGE  5.7  72
2025 10 31 01 30  1.7  0.7 13.3  1.5  7.1  SW   E      STEEP  5.8  96
2025 10 31 01 00  1.6  0.7 12.5  1.5  8.7  SW ENE    AVERAGE  5.7 222
2025 10 31 00 30  1.6  0.7 13.3  1.5  8.3 SSW   E    AVERAGE  5.7  79
2025 10 31 00 00  1.6  0.7 12.5  1.5  8.7 SSW ENE    AVERAGE  5.6  61
2025 10 30 23 30  1.6  0.7 12.5  1.4  8.7  SW ENE    AVERAGE  5.9  69
2025 10 30 23 00  1.7  0.6 13.3  1.5  8.0  SW   E    AVERAGE  5.9  87
2025 10 30 22 30  1.7  0.7 13.3  1.5  8.0  SW ENE    AVERAGE  6.1  68
2025 10 30 22 00  1.6  0.7 13.3  1.4  8.7  SW ENE    AVERAGE  6.0  74
2025 10 30 21 30  1.6  0.6 10.5  1.4  8.7  MM  NE    AVERAGE  5.7  47
2025 10 30 21 00  1.6  0.7 12.5  1.5  6.9  SW ESE      STEEP  6.0 103
2025 10 30 20 30  1.7  0.7 13.3  1.5  8.7  SW ENE    AVERAGE  6.1  70
2025 10 30 20 00  1.6  0.7 13.3  1.4  9.1  SW  NE    AVERAGE  6.1  51
2025 10 30 19 30  1.6  0.7 10.0  1.5  8.0  NE ENE    AVERAGE  6.1  73
2025 10 30 19 00  1.6  0.6 10.0  1.4  8.0 NNE ENE    AVERAGE  5.9  77
2025 10 30 18 30  1.6  0.6 10.0  1.5  8.3   E   E    AVERAGE  6.1  79
2025 10 30 18 00  1.6  0.7 10.0  1.4  8.0 SSE ENE    AVERAGE  6.0  75
2025 10 30 17 30  1.5  0.7 10.0  1.4  7.7  NE   E    AVERAGE  6.0  86
2025 10 30 17 00  1.6  0.7 10.0  1.4  9.1 ENE ENE    AVERAGE  6.1  67
2025 10 30 16 30  1.6  0.6 13.3  1.5  8.0  SW   E    AVERAGE  6.0  95
2025 10 30 16 00  1.6  0.7 13.3  1.4  7.7  SW  SE    AVERAGE  5.9 137
2025 10 30 15 30  1.6  0.7 10.0  1.4  6.7  SE  SE      STEEP  6.0 124
2025 10 30 15 00  1.6  0.7 10.0  1.4  6.2 ESE  SE      STEEP  5.8 124
2025 10 30 14 30  1.6  0.7 10.0  1.5  6.9  NE ESE      STEEP  6.0 121
2025 10 30 14 00  1.6  0.7 13.3  1.5  6.2  SW ESE      STEEP  5.8 105
2025 10 30 13 30  1.6  0.7 10.5  1.5  6.2   S ESE      STEEP  5.7 119
2025 10 30 13 00  1.6  0.6 10.5  1.5  9.5 SSW ENE    AVERAGE  5.7  61
2025 10 30 12 30  1.7  0.7 13.3  1.5  7.1  SW ESE      STEEP  6.0 111
2025 10 30 12 00  1.7  0.7 13.3  1.5  6.9 SSW ESE      STEEP  5.9 107
2025 10 30 11 30  1.6  0.8 12.5  1.5  6.9  SW ESE      STEEP  5.9 110
2025 10 30 11 00  1.6  0.7 10.5  1.5  8.7 ENE   E    AVERAGE  6.0  83
2025 10 30 10 30  1.7  0.8 13.3  1.5  9.1 SSW ENE    AVERAGE  5.9 210
2025 10 30 10 00  1.6  0.8 13.3  1.5  8.7 SSW ENE    AVERAGE  5.9 203
2025 10 30 09 30  1.8  0.8 13.3  1.6  8.7  SW   E    AVERAGE  6.1  92
2025 10 30 09 00  1.6  0.8 12.5  1.4  8.3  SW   E    AVERAGE  6.0  98
2025 10 30 08 30  1.6  0.8 13.3  1.4  8.3  SW ENE    AVERAGE  6.0 219
2025 10 30 08 00  1.6  0.8 13.3  1.4  8.3  SW ENE    AVERAGE  6.0 231
2025 10 30 07 30  1.6  0.7 13.3  1.4  8.3  SW ENE    AVERAGE  6.0  63
2025 10 30 07 00  1.5  0.7 13.3  1.4  9.1 SSW  NE    AVERAGE  5.9  55
2025 10 30 06 30  1.6  0.7 12.5  1.4  8.7  SW  NE    AVERAGE  6.1  56
2025 10 30 06 00  1.4  0.7 13.3  1.3  8.7 SSW  NE    AVERAGE  5.9  47
2025 10 30 05 30  1.5  0.8 13.3  1.3  9.1  SW   E    AVERAGE  6.2  90
2025 10 30 05 00  1.6  0.8 13.3  1.3  8.7  SW  NE    AVERAGE  6.2  56
2025 10 30 04 30  1.6  0.8 13.3  1.3  8.7 SSW   E    AVERAGE  6.1 202
2025 10 30 04 00  1.5  0.8 14.3  1.3  9.1 SSW  NE    AVERAGE  6.2 202
2025 10 30 03 30  1.6  0.8 13.3  1.4  8.3 SSW ENE    AVERAGE  6.1 212
2025 10 30 03 00  1.6  0.8 13.3  1.4  8.7 SSW   E    AVERAGE  6.1 209
2025 10 30 02 30  1.6  0.8 13.3  1.4  9.1  SW ENE    AVERAGE  6.0 214
2025 10 30 02 00  1.6  0.8 14.3  1.4  6.1  SW SSE    AVERAGE  5.9 220
2025 10 30 01 30  1.6  0.7 13.3  1.5  6.5  SW  SE      STEEP  5.8 146
2025 10 30 01 00  1.6  0.8 14.3  1.4  9.1  SW ENE    AVERAGE  5.9 219
2025 10 30 00 30  1.7  0.7 11.1  1.5  6.1 SSW  SE VERY_STEEP  5.7 136
2025 10 30 00 00  1.7  0.8 14.3  1.5  5.9  SW  SE    AVERAGE  5.8 224
2025 10 29 23 30  1.6  0.8 10.0  1.5  6.1  SE SSE VERY_STEEP  5.7 147
2025 10 29 23 00  1.7  0.9 11.8  1.5  9.1  SW   E    AVERAGE  6.0  98
2025 10 29 22 30  1.7  0.8 14.3  1.5  9.1  SW   E    AVERAGE  5.8 217
2025 10 29 22 00  1.8  0.9 14.3  1.5  8.3  SW ENE    AVERAGE  6.0 215
2025 10 29 21 30  1.7  0.9 14.3  1.4  9.1  SW   E    AVERAGE  6.1 223
2025 10 29 21 00  1.6  0.8 14.3  1.4  9.1 SSW   E    AVERAGE  5.8 208
2025 10 29 20 30  1.6  0.9 14.3  1.4  8.3  SW ENE    AVERAGE  6.0 219
2025 10 29 20 00  1.6  0.8 14.3  1.4  6.2 SSW ESE    AVERAGE  5.8 205
2025 10 29 19 30  1.6  0.8 14.3  1.4  8.7  SW   E    AVERAGE  6.0 221
2025 10 29 19 00  1.7  0.9 11.8  1.4  7.4 SSW   E    AVERAGE  6.0 198
2025 10 29 18 30  1.7  0.9 15.4  1.4  5.1  SW SSE    AVERAGE  6.0 220
2025 10 29 18 00  1.8  0.9 14.3  1.5  9.1  SW   E    AVERAGE  6.2 226
2025 10 29 17 30  1.7  0.9 15.4  1.5  8.3 SSW ENE    AVERAGE  6.1  71
2025 10 29 17 00  1.6  0.8 10.5  1.4  5.9   S  SE    AVERAGE  5.8 188
2025 10 29 16 30  1.7  0.8 12.5  1.5  8.3 SSW ENE    AVERAGE  6.1  66
2025 10 29 16 00  1.6  0.8 15.4  1.4  5.7 SSW SSE VERY_STEEP  5.8 160
2025 10 29 15 30  1.7  0.8 15.4  1.5  8.3  SW ENE    AVERAGE  6.0  64
2025 10 29 15 00  1.8  0.9 15.4  1.5  8.3 SSW   E    AVERAGE  6.0  82
2025 10 29 14 30  1.8  0.8 15.4  1.6  8.3  SW ENE    AVERAGE  5.9  72
2025 10 29 14 00  1.7  0.7 11.1  1.5  8.7  SE ENE    AVERAGE  5.8  64
2025 10 29 13 30  1.7  0.8 11.1  1.5  8.3 SSW ENE    AVERAGE  6.1  58
2025 10 29 13 00  1.7  0.7 10.5  1.5  8.0   W  NE    AVERAGE  5.7  56
2025 10 29 12 30  1.7  0.8 11.1  1.5  8.7 SSW ENE    AVERAGE  6.0  77
2025 10 29 12 00  1.7  0.8 11.8  1.6  8.3 SSW ENE    AVERAGE  6.2  58
2025 10 29 11 30  1.6  0.8 15.4  1.4  8.7  SW  NE    AVERAGE  6.1  47
2025 10 29 11 00  1.8  0.8 11.8  1.6  8.3 SSW ENE    AVERAGE  6.2  67
2025 10 29 10 30  1.7  0.8 10.5  1.5  8.3   S ENE    AVERAGE  6.2  72
2025 10 29 10 00  1.6  0.8 11.1  1.4  8.0   S ENE    AVERAGE  6.2  67
2025 10 29 09 30  1.6  0.8 11.8  1.4  8.3 SSW ENE    AVERAGE  6.2  63
2025 10 29 09 00  1.6  0.8 11.8  1.4  8.7  SW ENE    AVERAGE  6.0 224
2025 10 29 08 30  1.6  0.8 11.1  1.4  8.7  SW ENE    AVERAGE  6.1  62
2025 10 29 08 00  1.7  0.8 11.1  1.5  8.3 SSW ENE    AVERAGE  6.1  61
2025 10 29 07 30  1.6  0.8 11.8  1.4  8.0 SSW ENE    AVERAGE  6.0 209
2025 10 29 07 00  1.6  0.8 11.8  1.4  8.3  SW ENE    AVERAGE  6.2  61
2025 10 29 06 30  1.6  0.8 11.8  1.4  8.0 SSW ENE    AVERAGE  6.1  65
2025 10 29 06 00  1.5  0.7 11.8  1.4  8.3 SSW ENE    AVERAGE  6.0  61
2025 10 29 05 30  1.5  0.7 11.1  1.3  8.3 SSW ENE    AVERAGE  5.8  67
2025 10 29 05 00  1.6  0.8 11.1  1.4  8.0 SSW  NE    AVERAGE  6.1  56
2025 10 29 04 30  1.5  0.8 11.1  1.3  6.5   S  SE    AVERAGE  6.3 188
2025 10 29 04 00  1.6  0.8 11.8  1.3  8.3 SSW   E    AVERAGE  6.2 198
2025 10 29 03 30  1.6  0.7 11.1  1.4  8.3 SSW ENE    AVERAGE  6.0  65
2025 10 29 03 00  1.7  0.8 11.8  1.5  8.3 SSW ENE    AVERAGE  6.0  62
2025 10 29 02 30  1.7  0.7 11.8  1.5  8.3  SW ENE    AVERAGE  5.7  60
2025 10 29 02 00  1.7  0.6 11.8  1.6  8.3 SSW ENE    AVERAGE  5.7  65
2025 10 29 01 30  1.6  0.7 11.8  1.5  8.7  SW ENE    AVERAGE  5.7  60
2025 10 29 01 00  1.7  0.7 11.1  1.5  7.7 SSW ENE      STEEP  5.8  60
2025 10 29 00 30  1.7  0.7 11.8  1.6  8.3 SSW ENE    AVERAGE  5.7  57
2025 10 29 00 00  1.8  0.6 11.8  1.6  8.3  SW  NE    AVERAGE  5.7  53
2025 10 28 23 30  1.8  0.7 11.8  1.6  8.7  SW  NE    AVERAGE  5.8  55
2025 10 28 23 00  1.7  0.7 11.1  1.5  8.3  SW ENE    AVERAGE  5.7  61
2025 10 28 22 30  1.7  0.7 11.8  1.6  8.3  SW  NE    AVERAGE  5.8  55
2025 10 28 22 00  1.8  0.8 11.8  1.6  8.3 SSW  NE    AVERAGE  5.9  56
2025 10 28 21 30  1.7  0.8 11.8  1.5  8.7 SSW  NE    AVERAGE  5.8  53
2025 10 28 21 00  1.7  0.7 11.8  1.5  8.3 SSW ENE    AVERAGE  5.6  65
2025 10 28 20 30  1.6  0.7 11.8  1.5  8.7 SSW  NE    AVERAGE  5.6  56
2025 10 28 20 00  1.8  0.8 11.8  1.6  8.3  SW  NE    AVERAGE  5.9  50
2025 10 28 19 30  1.6  0.7 11.8  1.5  8.0  SW  NE    AVERAGE  5.7  52
2025 10 28 19 00  1.8  0.8 11.8  1.6  8.3 SSW ENE    AVERAGE  6.0  65
2025 10 28 18 30  1.6  0.8 12.5  1.4  8.3 SSW ENE    AVERAGE  5.9 205
2025 10 28 18 00  1.6  0.7 12.5  1.4  8.7 SSW  NE    AVERAGE  5.7  55
2025 10 28 17 30  1.6  0.8 12.5  1.4  8.3 SSW  NE    AVERAGE  5.9 206
2025 10 28 17 00  1.5  0.7 12.5  1.3  8.3 SSW  NE    AVERAGE  6.0  51
2025 10 28 16 30  1.6  0.8 12.5  1.4  8.3  SW  NE    AVERAGE  6.2  56
2025 10 28 16 00  1.6  0.8 12.5  1.4  8.7 SSW ENE    AVERAGE  6.0  66
2025 10 28 15 30  1.5  0.7 13.3  1.4  8.7 SSW ENE    AVERAGE  5.9  57
2025 10 28 15 00  1.6  0.7 11.8  1.4  8.7 SSW ENE    AVERAGE  6.1  63
2025 10 28 14 30  1.6  0.8 12.5  1.3  8.3  SW  NE    AVERAGE  6.3 214
2025 10 28 14 00  1.5  0.7 12.5  1.3  8.7 SSW ENE    AVERAGE  6.0  59
2025 10 28 13 30  1.6  0.8 12.5  1.4  8.3 SSW  NE    AVERAGE  6.3  50
2025 10 28 13 00  1.5  0.8 12.5  1.2  8.3 SSW  NE    AVERAGE  6.0 198
2025 10 28 12 30  1.5  0.8 12.5  1.3  8.0  SW ENE    AVERAGE  6.1 214
2025 10 28 12 00  1.6  0.8 12.5  1.4  8.7 SSW ENE    AVERAGE  6.1 212
2025 10 28 11 30  1.6  0.8 12.5  1.4  8.3 SSW  NE    AVERAGE  6.3 213
2025 10 28 11 00  1.7  0.9 13.3  1.4  8.3 SSW  NE    AVERAGE  6.3 194
2025 10 28 10 30  1.6  0.9 12.5  1.3  8.7  SW ENE    AVERAGE  6.3 221
2025 10 28 10 00  1.7  0.8 13.3  1.4  8.7  SW ENE    AVERAGE  6.3  59
2025 10 28 09 30  1.7  0.8 12.5  1.4  8.7 SSW  NE    AVERAGE  6.3 202
2025 10 28 09 00  1.6  0.9 12.5  1.4  8.3 SSW ENE    AVERAGE  6.4 210
2025 10 28 08 30  1.7  1.0 13.3  1.4  8.3 SSW ENE    AVERAGE  6.5 210
2025 10 28 08 00  1.6  0.9 13.3  1.4  8.3  SW ENE    AVERAGE  6.5 215
2025 10 28 07 30  1.7  1.0 13.3  1.4  8.3 SSW  NE    AVERAGE  6.6 208
2025 10 28 07 00  1.7  1.0 13.3  1.4  8.3  SW  NE    AVERAGE  6.6 221
2025 10 28 06 30  1.7  0.9 13.3  1.4  8.3 SSW  NE    AVERAGE  6.8  52
2025 10 28 06 00  1.7  0.9 12.5  1.4  8.7  SW  NE    AVERAGE  6.8 217
2025 10 28 05 30  1.6  0.9 13.3  1.3  8.0 SSW ENE    AVERAGE  6.9 205
2025 10 28 05 00  1.6  1.0 13.3  1.3  8.3 SSW ENE    AVERAGE  6.8 211
2025 10 28 04 30  1.6  1.0 12.5  1.3  8.7 SSW ENE    AVERAGE  6.8 205
2025 10 28 04 00  1.5  0.8 13.3  1.2  8.7  SW ENE    AVERAGE  6.4 218
2025 10 28 03 30  1.6  0.9 13.3  1.3  8.7 SSW ENE    AVERAGE  6.7 209
2025 10 28 03 00  1.6  0.9 13.3  1.4  8.7 SSW  NE    AVERAGE  6.6 208
2025 10 28 02 30  1.6  0.9 12.5  1.3  8.7 SSW  NE    AVERAGE  6.8 203
2025 10 28 02 00  1.6  1.0 13.3  1.3  8.3 SSW ENE    AVERAGE  6.8 206
2025 10 28 01 30  1.6  0.9 13.3  1.4  8.7  SW ENE    AVERAGE  6.5 217
2025 10 28 01 00  1.6  0.8 13.3  1.4  8.3  SW ENE    AVERAGE  6.1  59
2025 10 28 00 30  1.7  1.0 14.3  1.4  8.7  SW  NE    AVERAGE  6.5 230
2025 10 28 00 00  1.7  0.9 13.3  1.5  8.3 SSW ENE    AVERAGE  6.5  58
2025 10 27 23 30  1.7  0.8 12.5  1.5  8.7 SSW  NE    AVERAGE  6.3  52
2025 10 27 23 00  1.7  1.0 13.3  1.4  8.3 SSW ENE    AVERAGE  6.4 209
2025 10 27 22 30  1.8  1.0 13.3  1.5  8.3  SW  NE    AVERAGE  6.3 225
2025 10 27 22 00  1.7  0.9 13.3  1.5  8.3 SSW ENE    AVERAGE  6.4  63
2025 10 27 21 30  1.8  0.9 13.3  1.5  8.7 SSW  NE    AVERAGE  6.4 207
2025 10 27 21 00  1.8  1.0 13.3  1.5  8.7 SSW  NE    AVERAGE  6.6 211
2025 10 27 20 30  1.7  0.9 14.3  1.4  8.7  SW  NE    AVERAGE  6.4 220
2025 10 27 20 00  1.7  0.8 13.3  1.5  8.7  SW  NE    AVERAGE  6.1  52
2025 10 27 19 30  1.9  1.1 14.3  1.5  8.7  SW  NE    AVERAGE  6.6 235
2025 10 27 19 00  1.8  1.0 13.3  1.5  8.7 SSW ENE    AVERAGE  6.8 209
2025 10 27 18 30  1.8  1.1 14.3  1.5  8.3 SSW  NE    AVERAGE  6.8 213
2025 10 27 18 00  1.9  1.1 14.3  1.5  8.3  SW  NE    AVERAGE  6.9 220
2025 10 27 17 30  1.8  1.0 13.3  1.5  8.7  SW  NE    AVERAGE  6.8 222
2025 10 27 17 00  1.8  1.0 13.3  1.5  8.0  SW  NE    AVERAGE  6.8 224
2025 10 27 16 30  1.7  0.9 14.3  1.4  8.7  SW  NE    AVERAGE  6.7  56
2025 10 27 16 00  1.8  0.9 13.3  1.6  8.3  SW ENE    AVERAGE  6.7  61
2025 10 27 15 30  1.8  0.9 14.3  1.6  8.3 SSW ENE    AVERAGE  6.8  61
2025 10 27 15 00  1.8  0.9 14.3  1.6  8.0 SSW  NE    AVERAGE  6.7  56
2025 10 27 14 30  1.9  1.0 13.3  1.6  8.7  SW ENE    AVERAGE  6.8  60
2025 10 27 14 00  1.8  1.0 14.3  1.5  7.7 SSW  NE    AVERAGE  6.8 210
2025 10 27 13 30  1.8  0.9 13.3  1.5  9.1  SW  NE    AVERAGE  6.8  56
2025 10 27 13 00  1.8  0.8 14.3  1.6  8.7  SW  NE    AVERAGE  6.5  54
2025 10 27 12 30  1.9  1.0 15.4  1.6  7.7  SW ENE    AVERAGE  6.8 222
2025 10 27 12 00  1.9  0.9 15.4  1.7  8.3  SW  NE    AVERAGE  6.6  53
2025 10 27 11 30  1.9  1.0 14.3  1.6  8.3  SW  NE    AVERAGE  6.9 226
2025 10 27 11 00  1.8  0.8 14.3  1.6  8.3 SSW  NE    AVERAGE  6.8  54
2025 10 27 10 30  1.8  0.9 14.3  1.6  7.4  SW  NE      STEEP  6.7  51
2025 10 27 10 00  1.8  0.8 14.3  1.6  8.7  SW  NE    AVERAGE  6.7  54
2025 10 27 09 30  1.8  0.8 14.3  1.6  8.3  SW  NE    AVERAGE  6.7  53
2025 10 27 09 00  1.8  1.0 13.3  1.5  8.7  SW  NE    AVERAGE  6.7 216
2025 10 27 08 30  1.8  0.9 13.3  1.5  8.3  SW  NE    AVERAGE  6.8  49
2025 10 27 08 00  1.8  0.9 13.3  1.5  8.7  SW  NE    AVERAGE  6.7  53
2025 10 27 07 30  1.8  0.9 14.3  1.5  8.7  SW  NE    AVERAGE  6.6  51
2025 10 27 07 00  1.8  0.9 14.3  1.6  8.7  SW ENE    AVERAGE  6.6  59
2025 10 27 06 30  1.8  0.9 13.3  1.6  8.3  SW  NE    AVERAGE  6.5  45
2025 10 27 06 00  1.8  0.8 14.3  1.6  8.7  SW  NE    AVERAGE  6.5  42
2025 10 27 05 30  1.8  0.9 14.3  1.5  8.7  SW  NE    AVERAGE  6.7  51
2025 10 27 05 00  1.7  0.9 13.3  1.5  8.7  SW ENE    AVERAGE  6.4  58
2025 10 27 04 30  1.9  0.9 13.3  1.6  8.3  SW  NE    AVERAGE  6.6  46
2025 10 27 04 00  1.8  0.9 13.3  1.5  8.7 SSW  NE    AVERAGE  6.7  51
2025 10 27 03 30  1.8  0.9 13.3  1.5  8.3  SW  NE    AVERAGE  6.8  52
2025 10 27 03 00  1.7  0.9 14.3  1.4  8.3  SW  NE    AVERAGE  6.8  53
2025 10 27 02 30  1.6  0.9 15.4  1.3  9.1  SW  NE    AVERAGE  6.7  42
2025 10 27 02 00  1.7  0.9 13.3  1.4  8.7  SW  NE    AVERAGE  6.8  55
2025 10 27 01 30  1.5  0.9 14.3  1.2  9.1  SW  NE    AVERAGE  6.8  53
2025 10 27 01 00  1.6  1.0 14.3  1.2  9.1  SW  NE    AVERAGE  7.1  53
2025 10 27 00 30  1.6  0.9 13.3  1.3  8.7 SSW  NE    AVERAGE  6.7 205
2025 10 27 00 00  1.6  0.9 13.3  1.3  8.7 SSW  NE    AVERAGE  6.5 212
