#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP,SwH,SwP,WWH,WWP,SwD,WWD
2025,10,21,13,26,0.5,11,4,97,21.4,0.2,10.5,0.6,3.1,ESE,SW
2025,10,21,12,56,0.5,11,4.6,101,21.4,0.2,10.5,0.6,2.9,ESE,SSW
2025,10,21,12,26,0.4,11,4.1,100,21.4,0.2,11.1,0.5,9.9,E,ESE
2025,10,21,11,56,0.4,12,4.2,98,21.4,0.2,11.1,0.5,9.1,ESE,ESE
2025,10,21,11,26,0.4,12,4.2,100,21.4,0.2,11.1,0.4,9.9,ESE,ESE
2025,10,21,10,56,0.4,11,4.5,98,21.3,0.2,11.8,0.3,9.9,ESE,E
2025,10,21,10,26,0.5,12,4.8,95,21.3,0.2,11.8,0.3,9.9,E,ESE
2025,10,21,9,56,0.5,12,4.1,93,21.4,0.2,11.1,0.4,9.9,E,E
2025,10,21,9,26,0.5,11,4.2,94,21.3,0.2,11.1,0.4,9.9,E,E
2025,10,21,8,56,0.5,12,4.2,104,21.4,0.2,11.1,0.4,5.6,E,SE
2025,10,21,8,26,0.5,12,4.3,105,21.4,0.2,10.5,0.4,9.9,E,ESE
2025,10,21,7,56,0.4,12,4.2,97,21.4,0.2,11.8,0.4,9.9,E,ESE
2025,10,21,7,26,0.4,11,4.3,97,21.4,0.2,11.8,0.4,5.9,E,SE
2025,10,21,5,26,0.4,12,5.8,98,21.4,0.2,11.1,0.4,9.9,E,E
2025,10,21,4,56,0.4,12,5.2,111,21.4,0.3,11.8,0.4,9.9,E,ESE
2025,10,21,4,26,0.4,12,5.3,97,21.5,0.2,11.8,0.4,9.9,E,E
2025,10,21,3,56,0.4,11,5.7,94,21.5,0.2,11.1,0.4,9.9,E,E
2025,10,21,3,26,0.5,12,5.7,95,21.5,0.2,11.8,0.4,9.9,ESE,E
2025,10,21,2,56,0.5,13,6.4,103,21.5,0.2,11.8,0.4,9.1,ESE,ESE
2025,10,21,2,26,0.4,13,6.2,97,21.5,0.2,11.8,0.4,9.9,E,E
2025,10,21,1,56,0.4,11,6.6,97,21.5,0.2,11.1,0.4,9.9,E,ESE
2025,10,21,1,26,0.5,12,5.9,95,21.5,0.3,11.8,0.3,9.9,E,ESE
2025,10,21,0,56,0.5,11,5.4,87,21.5,0.2,11.8,0.3,9.9,ESE,E
2025,10,21,0,26,0.5,12,5.5,111,21.5,0.3,11.8,0.3,9.9,E,ESE
2025,10,20,23,56,0.5,13,5.1,95,21.6,0.3,11.1,0.3,9.9,E,ESE
2025,10,20,23,26,0.5,12,5.2,97,21.5,0.3,11.8,0.4,9.9,E,ESE
2025,10,20,22,56,0.5,13,5.3,93,21.6,0.3,12.5,0.3,9.9,ESE,ESE
2025,10,20,22,26,0.5,12,5.8,95,21.6,0.2,12.5,0.3,9.9,E,E
2025,10,20,21,56,0.5,11,7,103,21.6,0.3,10.5,0.3,9.9,E,ESE
2025,10,20,21,26,0.5,13,6.9,88,21.6,0.3,11.8,0.3,7.1,E,SE
2025,10,20,20,56,0.5,13,6.8,103,21.6,0.3,11.1,0.4,9.9,E,E
2025,10,20,20,26,0.5,12,6.6,100,21.6,0.3,11.8,0.4,7.1,ESE,SE
2025,10,20,19,56,0.5,11,6,91,21.6,0.3,12.5,0.4,7.1,E,SE
2025,10,20,19,26,0.5,13,5.6,97,21.6,0.3,11.8,0.4,9.9,E,ESE
2025,10,20,18,56,0.5,11,5.5,93,21.6,0.3,12.5,0.5,6.2,E,SSE
2025,10,20,18,26,0.5,13,4.9,94,21.6,0.3,11.8,0.4,5.9,E,SSE
2025,10,20,17,56,0.5,11,5,101,21.5,0.3,11.1,0.4,6.7,ESE,SSE
2025,10,20,17,26,0.5,13,5,100,21.5,0.3,12.5,0.4,6.7,E,SSE
2025,10,20,16,56,0.5,13,4.3,98,21.5,0.3,12.5,0.4,9.9,ESE,E
2025,10,20,16,26,0.6,13,4,86,21.5,0.4,11.8,0.4,9.9,E,E
2025,10,20,15,26,0.6,11,3.7,87,21.5,0.3,11.1,0.4,9.9,E,E
2025,10,20,14,56,0.6,13,4,93,21.5,0.3,12.5,0.4,9.9,E,E
2025,10,20,14,26,0.7,13,3.9,103,21.5,0.3,11.1,0.4,7.1,E,SE
2025,10,20,13,56,0.7,13,3.6,83,21.5,0.3,12.5,0.4,9.9,E,ESE
2025,10,20,13,26,0.7,13,3.7,87,21.5,0.3,11.1,0.4,6.2,E,SE
2025,10,20,12,56,0.7,13,3.9,84,21.5,0.4,13.3,0.4,7.1,E,SE
2025,10,20,12,26,0.8,7,3.6,166,21.5,0.3,13.3,0.4,9.1,E,ESE
2025,10,20,11,56,0.8,13,3.9,93,21.5,0.3,13.3,0.5,9.9,E,ESE
2025,10,20,11,26,0.9,3,3.9,3,21.5,0.3,11.1,0.5,7.1,E,SSE
2025,10,20,10,56,0.9,7,4,167,21.5,0.3,13.3,0.5,9.9,E,E
2025,10,20,10,26,1,3,3.9,322,21.5,0.3,13.3,0.6,2.8,ESE,NNW
2025,10,20,9,56,1.1,4,3.9,319,21.5,0.3,12.5,0.7,2.8,E,NNW
2025,10,20,9,26,1.2,4,4,319,21.6,0.3,12.5,0.6,7.1,E,SSE
2025,10,20,8,56,1.1,3,4,319,21.6,0.3,13.3,0.7,7.1,E,SSE
2025,10,20,8,26,1.2,3,4.1,319,21.6,0.3,13.3,0.8,6.7,E,SSE
2025,10,20,7,56,1.3,7,4.2,166,21.6,0.3,12.5,0.8,3,E,N
2025,10,20,7,26,1.2,3,4.1,287,21.6,0.3,11.8,0.8,3.5,E,N
2025,10,20,6,56,1.3,6,4.2,171,21.6,0.3,12.5,0.9,7.1,E,SSE
2025,10,20,6,26,1.2,6,4.6,170,21.6,0.3,12.5,1,3.3,E,NW
2025,10,20,5,56,1.2,7,4.7,173,21.6,0.3,11.8,1.1,3.6,E,NW
2025,10,20,5,26,1.2,6,4.8,177,21.6,0.4,13.3,1.1,3.6,E,NW
2025,10,20,4,56,1.3,7,4.8,162,21.6,0.3,12.5,1.1,3.5,E,NW
2025,10,20,4,26,1.1,6,4.5,173,21.6,0.3,14.3,1.1,3.5,ESE,NW
2025,10,20,3,56,1.2,6,4.7,174,21.6,0.4,13.3,1.2,6.7,E,SSE
2025,10,20,3,26,1.1,6,4.6,170,21.7,0.3,11.8,1.2,3.5,E,WNW
2025,10,20,2,56,1.1,6,4.7,174,21.7,0.3,11.1,1.2,6.2,E,S
2025,10,20,2,26,1.1,6,4.5,171,21.7,0.3,11.8,1.1,6.2,E,S
2025,10,20,1,56,1.1,6,4.5,177,21.7,0.4,11.1,1.1,6.7,E,S
2025,10,20,1,26,1.1,5,4.5,177,21.7,0.3,11.1,1.2,6.2,E,S
2025,10,20,0,56,1,6,4.3,183,21.7,0.4,11.1,1.2,6.7,E,SSE
2025,10,20,0,26,1,5,4.3,177,21.8,0.3,11.1,1.1,6.2,ESE,S
2025,10,19,23,56,1.1,6,4.6,171,21.8,0.4,11.8,1.1,5.9,E,S
2025,10,19,23,26,1.1,5,4.5,176,21.8,0.4,11.1,1.1,5.9,ESE,S
2025,10,19,22,56,1.1,12,4.5,95,21.8,0.3,11.8,1.1,5.9,ESE,S
2025,10,19,22,26,1.1,5,4.5,177,21.8,0.3,12.5,1,5.9,ESE,S
2025,10,19,21,56,1.1,12,4.2,93,21.8,0.4,12.5,1,5.6,ESE,S
2025,10,19,21,26,1,12,4.4,95,21.8,0.4,11.8,1,5.3,ESE,S
2025,10,19,20,56,1,5,4.4,180,21.9,0.4,11.8,1,5.6,E,S
2025,10,19,20,26,0.9,11,4.5,94,21.9,0.3,12.5,1,5.3,ESE,S
2025,10,19,19,56,0.9,11,4.9,95,21.9,0.4,11.1,1,5.6,E,S
2025,10,19,19,26,0.9,12,5.1,101,22,0.4,10.5,1.1,5.3,ESE,S
2025,10,19,18,56,0.9,13,5.3,98,22,0.4,11.8,1,5.6,E,S
2025,10,19,18,26,0.8,12,5.5,101,22,0.4,11.8,1.1,5.3,E,S
2025,10,19,17,56,0.8,12,6,103,22,0.4,11.8,1,5.3,E,S
2025,10,19,17,26,0.7,13,6.2,101,22,0.4,11.8,0.9,5,E,S
2025,10,19,16,56,0.7,12,5.7,103,22,0.4,11.1,0.9,4.8,ESE,S
2025,10,19,16,26,0.7,13,5.8,97,22,0.4,11.1,0.8,5,E,S
2025,10,19,15,56,0.7,12,6.1,104,21.9,0.4,11.1,0.8,5.3,E,SSE
2025,10,19,15,26,0.7,13,5.9,98,21.8,0.4,11.8,0.8,4.8,E,S
2025,10,19,14,56,0.7,13,6.2,97,21.7,0.4,12.5,0.8,4.8,E,S
2025,10,19,14,26,0.7,13,6.2,104,21.7,0.4,11.8,0.7,4.8,E,S
2025,10,19,13,56,0.7,13,6.3,93,21.6,0.4,11.8,0.6,9.9,ESE,ESE
2025,10,19,13,26,0.7,13,6.9,98,21.5,0.4,13.3,0.6,9.9,E,E
2025,10,19,12,56,0.7,12,6.8,110,21.5,0.4,11.8,0.6,4.5,ESE,SSE
2025,10,19,12,26,0.7,13,7,105,21.5,0.4,12.5,0.6,9.9,E,E
2025,10,19,11,56,0.7,13,7.1,100,21.5,0.4,11.8,0.6,9.9,ESE,E
2025,10,19,11,26,0.7,13,6.8,104,21.5,0.4,12.5,0.6,4,E,S
2025,10,19,10,56,0.8,13,7.6,103,21.5,0.5,12.5,0.6,9.1,E,E
2025,10,19,10,26,0.8,14,7.4,105,21.5,0.5,12.5,0.5,7.7,ESE,E
2025,10,19,9,56,0.8,13,7,104,21.5,0.4,12.5,0.5,9.9,E,E
2025,10,19,9,26,0.8,13,6.7,103,21.5,0.5,12.5,0.5,9.9,E,E
2025,10,19,8,56,0.8,13,6.2,101,21.5,0.5,11.8,0.5,9.1,ESE,E
2025,10,19,8,26,0.9,13,5.9,104,21.5,0.5,13.3,0.5,9.9,ESE,E
2025,10,19,7,56,0.9,13,6,103,21.5,0.5,13.3,0.5,9.1,E,E
2025,10,19,7,26,0.9,14,5.3,104,21.5,0.5,12.5,0.5,9.9,ESE,E
2025,10,19,6,56,0.9,14,5,105,21.5,0.6,13.3,0.5,9.1,ESE,E
2025,10,19,6,26,1,13,5.9,95,21.5,0.6,14.3,0.5,9.9,ESE,E
2025,10,19,5,56,1,13,6.2,110,21.5,0.6,12.5,0.6,9.1,ESE,E
2025,10,19,5,26,0.9,14,5.6,103,21.5,0.6,13.3,0.6,9.9,ESE,E
2025,10,19,4,56,1,14,6,103,21.5,0.6,13.3,0.6,9.9,E,E
2025,10,19,4,26,1,14,5.8,112,21.5,0.6,13.3,0.6,9.9,ESE,E
2025,10,19,3,56,0.9,13,5.6,105,21.6,0.7,13.3,0.7,9.9,ESE,E
2025,10,19,3,26,1,14,6.2,107,21.6,0.6,14.3,0.7,9.9,ESE,E
2025,10,19,2,56,0.9,14,5.8,105,21.6,0.5,14.3,0.7,9.1,ESE,ESE
2025,10,19,2,26,1,14,5.6,94,21.6,0.7,13.3,0.7,9.9,E,ESE
2025,10,19,1,56,1,14,5.8,103,21.6,0.7,13.3,0.7,9.1,ESE,ESE
2025,10,19,1,26,1,13,5.8,105,21.6,0.6,14.3,0.6,9.9,ESE,E
2025,10,19,0,56,0.9,13,5.7,101,21.6,0.7,14.3,0.7,9.9,ESE,E
2025,10,19,0,26,0.9,14,5.7,108,21.6,0.7,14.3,0.7,9.9,ESE,ESE
2025,10,18,23,56,0.9,14,5.4,104,21.6,0.6,13.3,0.7,9.9,ESE,ESE
2025,10,18,23,26,1,14,5.7,103,21.6,0.8,14.3,0.7,9.1,ESE,ESE
2025,10,18,22,56,0.9,14,5.4,107,21.6,0.7,14.3,0.7,9.9,ESE,ESE
2025,10,18,22,26,0.9,14,5.1,107,21.7,0.7,14.3,0.7,9.9,E,E
2025,10,18,21,56,0.8,14,5.2,110,21.7,0.7,14.3,0.7,9.9,ESE,ESE
2025,10,18,21,26,0.9,14,5.3,104,21.7,0.7,13.3,0.7,9.9,ESE,ESE
2025,10,18,20,56,0.8,13,5.4,114,21.8,0.6,13.3,0.6,9.9,E,ESE
2025,10,18,20,26,0.8,13,5.5,124,21.8,0.7,14.3,0.7,9.9,ESE,E
2025,10,18,19,56,0.7,12,5.6,110,21.8,0.6,14.3,0.7,3.2,ESE,SSW
2025,10,18,19,26,0.7,12,5.9,105,21.8,0.7,14.3,0.7,3.2,ESE,SSW
2025,10,18,18,56,0.7,13,6.4,107,21.9,0.6,14.3,0.7,9.9,ESE,E
2025,10,18,18,26,0.7,11,7.8,100,21.8,0.6,14.3,0.7,9.1,ESE,E
2025,10,18,17,56,0.6,11,7.8,94,21.9,0.5,14.3,0.7,9.9,ESE,ESE
2025,10,18,17,26,0.6,11,7.5,104,21.9,0.6,14.3,0.7,9.9,ESE,E
2025,10,18,16,56,0.6,11,7.7,97,21.8,0.6,12.5,0.6,9.9,ESE,E
2025,10,18,16,26,0.6,12,7.2,90,21.6,0.5,12.5,0.6,9.9,SE,E
2025,10,18,15,56,0.7,11,7.8,95,21.7,0.4,11.8,0.6,9.9,ESE,E
2025,10,18,15,26,0.6,11,7.6,93,21.6,0.5,11.8,0.5,9.9,ESE,ESE
2025,10,18,14,56,0.7,11,8.1,97,21.5,0.4,12.5,0.6,9.9,ESE,ESE
2025,10,18,14,26,0.6,13,7.2,114,21.5,0.5,10.5,0.5,9.9,E,ESE
2025,10,18,13,56,0.6,11,6.7,104,21.5,0.4,11.1,0.5,9.9,E,ESE
2025,10,18,13,26,0.6,12,6.4,95,21.5,0.4,11.1,0.5,9.9,ESE,E
2025,10,18,12,56,0.7,11,6.8,98,21.5,0.4,10.5,0.5,9.9,E,ESE
2025,10,18,12,26,0.7,11,6.3,97,21.5,0.3,11.8,0.5,9.9,E,ESE
2025,10,18,11,56,0.7,11,6.7,97,21.5,0.5,11.1,0.5,9.9,E,E
2025,10,18,11,26,0.7,11,7.4,95,21.5,0.4,11.1,0.5,9.9,E,E
2025,10,18,10,56,0.7,11,7.4,98,21.5,0.5,11.1,0.5,9.9,E,ESE
2025,10,18,10,26,0.7,11,6.9,97,21.5,0.4,12.5,0.5,9.9,ESE,ESE
2025,10,18,9,56,0.7,12,7.1,97,21.5,0.4,11.1,0.5,9.9,ESE,E
2025,10,18,9,26,0.7,11,7.3,100,21.5,0.4,11.8,0.5,9.9,E,E
2025,10,18,8,56,0.7,10,7.1,98,21.5,0.5,10.5,0.5,9.9,E,E
2025,10,18,8,26,0.7,11,7.1,97,21.5,0.5,11.1,0.6,9.9,E,E
2025,10,18,7,56,0.7,12,7.1,98,21.5,0.5,11.1,0.5,9.9,E,E
2025,10,18,7,26,0.7,11,7.2,97,21.5,0.4,11.1,0.5,9.9,E,E
2025,10,18,6,56,0.6,11,6.8,90,21.5,0.5,10.5,0.5,9.9,E,E
2025,10,18,6,26,0.7,11,6.8,98,21.5,0.4,10.5,0.6,9.9,E,E
2025,10,18,5,56,0.7,10,7,97,21.5,0.4,11.8,0.6,9.9,E,E
2025,10,18,5,26,0.6,10,6.5,93,21.5,0.4,11.1,0.5,9.9,E,E
2025,10,18,4,56,0.7,10,7,91,21.5,0.4,10.5,0.6,9.9,E,E
2025,10,18,4,26,0.7,10,6.8,95,21.6,0.4,10.5,0.6,9.9,E,E
2025,10,18,3,56,0.6,11,6.3,95,21.6,0.4,11.8,0.5,9.9,E,E
2025,10,18,3,26,0.6,11,6.2,95,21.5,0.4,10.5,0.6,9.9,E,E
2025,10,18,2,56,0.6,11,6.3,95,21.6,0.3,10.5,0.6,9.9,E,E
2025,10,18,2,26,0.6,10,6.2,94,21.5,0.3,10.5,0.6,9.1,E,E
2025,10,18,1,56,0.6,10,5.9,98,21.6,0.3,10.5,0.6,9.9,E,E
2025,10,18,1,26,0.6,10,5.9,97,21.6,0.3,10.5,0.6,9.9,E,E
2025,10,18,0,56,0.6,11,5.4,95,21.6,0.3,10.5,0.6,9.9,E,E
2025,10,18,0,26,0.7,10,5.8,94,21.6,0.3,11.1,0.7,9.9,E,E
,,,,,,,,,,0.3,11.1,0.6,9.9,E,E
,,,,,,,,,,0.3,10.5,0.5,9.9,E,E
,,,,,,,,,,0.3,10.5,0.6,9.9,E,E
,,,,,,,,,,0.3,11.1,0.5,9.9,E,E
,,,,,,,,,,0.3,10.5,0.6,9.9,E,E
,,,,,,,,,,0.3,11.1,0.6,9.9,E,E
,,,,,,,,,,0.3,10.5,0.6,9.9,E,E
,,,,,,,,,,0.3,10.5,0.6,9.9,E,E
