#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2025 10 27 20 26  2.2  0.2 10.5  2.2  6.7 ESE   E VERY_STEEP  5.0  80
2025 10 27 19 56  2.1  0.2 10.5  2.0  5.6   E ENE VERY_STEEP  5.0  70
2025 10 27 19 26  2.0  0.2 13.3  2.0  5.9   E ENE VERY_STEEP  4.9  74
2025 10 27 18 56  2.0  0.2 10.5  2.0  6.2 ESE   E VERY_STEEP  5.0  81
2025 10 27 18 26  2.0  0.2 10.5  2.0  6.7 ESE ENE      STEEP  5.0  77
2025 10 27 17 56  2.1  0.2 13.3  2.0  6.2 ENE   E VERY_STEEP  5.0  79
2025 10 27 17 26  2.1  0.2 10.5  2.1  6.2  SE ENE VERY_STEEP  5.1  77
2025 10 27 16 56  2.1  0.2 13.3  2.1  6.2   E ENE VERY_STEEP  5.0  77
2025 10 27 16 26  2.0  0.2 11.1  2.0  6.7   E   E      STEEP  5.0  79
2025 10 27 15 56  2.1  0.2 16.7  2.1  6.7 ENE   E VERY_STEEP  5.1  80
2025 10 27 15 26  2.1  0.2 10.5  2.1  6.7 ESE ENE      STEEP  5.1  77
2025 10 27 14 56  2.1  0.2 10.5  2.1  6.2   E ENE VERY_STEEP  5.1  73
2025 10 27 14 26  2.1  0.2 13.3  2.1  6.7   E   E VERY_STEEP  5.0  86
2025 10 27 13 56  2.2  0.2 10.5  2.2  6.2 ESE ENE VERY_STEEP  4.9  77
2025 10 27 13 26  2.2  0.2 10.5  2.1  6.2   E   E VERY_STEEP  5.1  79
2025 10 27 12 56  2.0  0.2 10.5  2.0  5.9  SE ENE VERY_STEEP  5.0  77
2025 10 27 12 26  2.1  0.2 11.8  2.1  5.9   E   E VERY_STEEP  4.9  81
2025 10 27 11 56  1.9  0.2 10.5  1.9  5.9   E ENE VERY_STEEP  4.8  76
2025 10 27 11 26  1.9  0.2 12.5  1.9  5.9   E ENE VERY_STEEP  4.8  74
2025 10 27 10 56  1.8  0.2 14.3  1.8  5.6   E ENE VERY_STEEP  4.8  76
2025 10 27 10 26  1.7  0.2 10.5  1.7  5.9   E   E VERY_STEEP  4.7  84
2025 10 27 09 56  1.6  0.2 10.5  1.6  5.3   E ENE VERY_STEEP  4.5  77
2025 10 27 09 26  1.6  0.2 11.8  1.6  5.6   E   E VERY_STEEP  4.5  81
2025 10 27 08 56  1.6  0.2 11.1  1.6  5.3 ESE   E VERY_STEEP  4.6  79
2025 10 27 08 26  1.6  0.2 11.8  1.5  5.3   E ENE VERY_STEEP  4.5  76
2025 10 27 07 56  1.6  0.2 11.1  1.6  5.6 ESE ENE VERY_STEEP  4.5  77
2025 10 27 07 26  1.5  0.2 11.1  1.5  5.3 ESE ENE VERY_STEEP  4.3  77
2025 10 27 06 56  1.4  0.2 10.5  1.4  5.6   E   E VERY_STEEP  4.4  84
2025 10 27 06 26  1.5  0.2 10.5  1.5  5.3 ESE ENE VERY_STEEP  4.7  77
2025 10 27 05 56  1.5  0.2 11.1  1.5  5.3   E   E VERY_STEEP  4.5  79
2025 10 27 05 26  1.5  0.2 11.8  1.4  5.3 ESE   E VERY_STEEP  4.5  81
2025 10 27 04 56  1.4  0.2 11.8  1.4  5.3 ESE   E VERY_STEEP  4.4  80
2025 10 27 04 26  1.5  0.2 11.8  1.5  5.0 ESE ENE VERY_STEEP  4.5  73
2025 10 27 03 56  1.4  0.2 11.1  1.4  5.0 ESE ENE VERY_STEEP  4.5  77
2025 10 27 03 26  1.4  0.2 11.8  1.4  5.6   E   E VERY_STEEP  4.6  94
2025 10 27 02 56  1.4  0.2 10.5  1.3  5.0 ESE   E VERY_STEEP  4.5  80
2025 10 27 02 26  1.3  0.2 11.1  1.3  5.3 ESE   E VERY_STEEP  4.5  91
2025 10 27 01 56  1.3  0.2 11.8  1.3  4.8 ESE   E VERY_STEEP  4.4  80
2025 10 27 01 26  1.3  0.2 11.1  1.3  5.3 ESE   E VERY_STEEP  4.3  93
2025 10 27 00 56  1.3  0.2 10.5  1.3  5.0   E   E VERY_STEEP  4.5  91
2025 10 27 00 26  1.3  0.2 11.1  1.2  5.3   E   E VERY_STEEP  4.3  95
2025 10 26 23 56  1.3  0.2 11.8  1.2  5.0   E   E VERY_STEEP  4.3  93
2025 10 26 23 26  1.2  0.2 10.5  1.2  8.3 ESE  SE    AVERAGE  4.3 136
2025 10 26 22 56  1.2  0.2 11.1  1.2  5.3   E   E VERY_STEEP  4.4  94
2025 10 26 22 26  1.1  0.2 11.8  1.1  4.3 ESE ENE VERY_STEEP  4.3  77
2025 10 26 21 56  1.1  0.2 11.1  1.1  5.6 ESE ESE      STEEP  4.3 110
2025 10 26 21 26  1.2  0.2 11.8  1.2  7.7 ESE  SE    AVERAGE  4.4 133
2025 10 26 20 56  1.2  0.2 11.8  1.2  4.8   E   E VERY_STEEP  4.2  81
2025 10 26 20 26  1.1  0.2 11.8  1.1  5.6   E   E      STEEP  4.3  93
2025 10 26 19 56  1.2  0.2 12.5  1.2  5.3   E   E VERY_STEEP  4.4  90
2025 10 26 19 26  1.2  0.2 10.5  1.2  4.8   E   E VERY_STEEP  4.4  83
2025 10 26 18 56  1.2  0.2 12.5  1.2  5.0 ESE   E VERY_STEEP  4.3  79
2025 10 26 18 26  1.2  0.2 10.5  1.2  5.0 ESE   E VERY_STEEP  4.3  88
2025 10 26 17 56  1.2  0.2 11.8  1.2  5.0   E ENE VERY_STEEP  4.3  77
2025 10 26 17 26  1.2  0.2 10.5  1.2  5.0   E   E VERY_STEEP  4.3  84
2025 10 26 16 56  1.2  0.2 12.5  1.2  4.8   E ENE VERY_STEEP  4.3  73
2025 10 26 16 26  1.2  0.2 10.5  1.2  5.3 ESE   E VERY_STEEP  4.4  79
2025 10 26 15 56  1.4  0.2 11.1  1.4  5.3   E   E VERY_STEEP  4.4  88
2025 10 26 15 26  1.3  0.2 10.5  1.3  4.3   E ENE VERY_STEEP  4.2  76
2025 10 26 14 56  1.3  0.2 11.8  1.3  4.5   E   E VERY_STEEP  4.2  79
2025 10 26 14 26  1.4  0.2 10.5  1.3  4.5 ESE ENE VERY_STEEP  4.2  73
2025 10 26 13 56  1.3  0.2 11.8  1.3  5.3   E   E VERY_STEEP  4.3  87
2025 10 26 13 26  1.3  0.2 12.5  1.3  5.3 ESE   E VERY_STEEP  4.2  80
2025 10 26 12 56  1.3  0.2 11.1  1.2  5.0   E   E VERY_STEEP  4.2  81
2025 10 26 12 26  1.2  0.2 10.5  1.2  4.8 ESE   E VERY_STEEP  4.1  84
2025 10 26 11 56  1.2  0.2 10.5  1.2  5.0   E   E VERY_STEEP  4.2  83
2025 10 26 11 26  1.2  0.2 10.5  1.2  4.8   E   E VERY_STEEP  4.1  81
2025 10 26 10 56  1.2  0.2 10.5  1.2  5.3   E   E VERY_STEEP  4.2  93
2025 10 26 10 26  1.2  0.2 10.5  1.2  4.3   E ENE VERY_STEEP  4.1  72
2025 10 26 09 56  1.2  0.2 11.8  1.2  5.0 ESE   E VERY_STEEP  4.0  84
2025 10 26 09 26  1.2  0.2 11.8  1.2  4.3 ESE ENE VERY_STEEP  4.1  70
2025 10 26 08 56  1.2  0.2 11.1  1.2  4.8   E   E VERY_STEEP  4.0  87
2025 10 26 08 26  1.2  0.2 10.5  1.2  4.5 ESE   E VERY_STEEP  4.0  79
2025 10 26 07 56  1.1  0.1 10.5  1.1  4.5   E   E VERY_STEEP  4.1  79
2025 10 26 07 26  1.1  0.1 11.1  1.1  4.2 ESE ENE VERY_STEEP  4.0  76
2025 10 26 06 56  1.0  0.2 10.5  1.0  4.5 ESE   E VERY_STEEP  4.0  86
2025 10 26 06 26  1.0  0.1 11.8  1.0  4.3   E   E VERY_STEEP  4.0  86
2025 10 26 05 56  1.0  0.2 11.1  1.0  4.3   E   E VERY_STEEP  4.1  84
2025 10 26 05 26  1.0  0.1 10.5  1.0  4.5   E   E VERY_STEEP  4.1  84
2025 10 26 04 56  1.0  0.2 10.5  1.0  4.5 ESE   E VERY_STEEP  4.2  81
2025 10 26 04 26  0.9  0.2 11.8  0.9  4.8   E   E VERY_STEEP  4.2  81
2025 10 26 03 56  1.0  0.2 11.1  0.9  4.8   E   E VERY_STEEP  4.1  86
2025 10 26 03 26  1.0  0.1 11.8  0.9  5.0 ESE   E VERY_STEEP  4.1  81
2025 10 26 02 56  1.0  0.2 11.1  0.9  4.8 ESE   E VERY_STEEP  4.1  81
2025 10 26 02 26  0.9  0.2 10.5  0.9  4.8 ESE   E VERY_STEEP  4.2  84
2025 10 26 01 56  0.9  0.2 11.1  0.9  5.3 ESE   E      STEEP  4.2  90
2025 10 26 01 26  1.0  0.2 11.1  0.9  6.2   E ESE      STEEP  4.3 108
2025 10 26 00 56  0.9  0.2 11.1  0.9  5.0   E   E VERY_STEEP  4.2  84
2025 10 26 00 26  0.9  0.1 10.5  0.9  7.7   E  SE    AVERAGE  4.1 126
2025 10 25 23 56  0.9  0.2 10.5  0.9  5.3   E   E      STEEP  4.2  90
2025 10 25 23 26  0.8  0.1 11.8  0.8  5.3 ESE   E      STEEP  4.1  86
2025 10 25 22 56  0.9  0.1 10.5  0.9  5.0 ESE   E VERY_STEEP  4.2  84
2025 10 25 22 26  0.9  0.1 10.5  0.9  8.3   E  SE    AVERAGE  4.2 129
2025 10 25 21 56  0.9  0.1 10.5  0.9  4.8 ESE   E VERY_STEEP  4.1  80
2025 10 25 21 26  0.9  0.2 11.1  0.9  4.8   E ENE VERY_STEEP  4.1  77
2025 10 25 20 56  0.9  0.1 11.8  0.9  4.8   E ENE VERY_STEEP  4.0  76
2025 10 25 20 26  0.9  0.1 11.8  0.8  5.0 ENE ENE VERY_STEEP  4.0  76
2025 10 25 19 56  0.9  0.2 10.5  0.9  4.8 ESE ENE VERY_STEEP  4.0  73
2025 10 25 19 26  0.9  0.2 11.8  0.9  4.8   E ENE VERY_STEEP  4.0  72
2025 10 25 18 56  0.9  0.1 11.8  0.8  4.8   E ENE VERY_STEEP  3.9  70
2025 10 25 18 26  1.0  0.2 10.5  0.9  4.8   E ENE VERY_STEEP  3.9  70
2025 10 25 17 56  1.0  0.2 11.8  1.0  4.5   E ENE VERY_STEEP  3.9  66
2025 10 25 17 26  0.9  0.2 11.1  0.9  4.5   E ENE VERY_STEEP  3.8  67
2025 10 25 16 56  0.9  0.2 10.5  0.9  4.8 ESE ENE VERY_STEEP  3.8  70
2025 10 25 16 26  0.9  0.1 10.5  0.9  4.5 ESE ENE VERY_STEEP  3.9  70
2025 10 25 15 56  0.9  0.1 11.1  0.9  4.5   E ENE VERY_STEEP  3.8  66
2025 10 25 15 26  0.9  0.1 10.5  0.9  4.8 ESE ENE VERY_STEEP  3.9  73
2025 10 25 14 56  0.9  0.1 10.5  0.9  4.5 ESE ENE VERY_STEEP  3.8  76
2025 10 25 14 26  0.9  0.1 10.5  0.9  4.3 ESE ENE VERY_STEEP  3.8  65
2025 10 25 13 56  0.9  0.1 10.5  0.9  4.5 ESE ENE VERY_STEEP  3.7  67
2025 10 25 13 26  0.9  0.2 10.5  0.9  3.9   E ENE VERY_STEEP  3.7  62
2025 10 25 12 56  0.9  0.1 11.1  0.9  4.3 ESE ENE VERY_STEEP  3.6  73
2025 10 25 12 26  0.8  0.1 10.5  0.8  4.2   E ENE VERY_STEEP  3.7  66
2025 10 25 11 56  0.8  0.1 10.5  0.8  3.6   E  NE        N/A  3.7  52
2025 10 25 11 26  0.9  0.1 11.1  0.8  4.3 ESE ENE VERY_STEEP  3.7  73
2025 10 25 10 56  0.8  0.1 11.1  0.8  4.0   E ENE VERY_STEEP  3.7  60
2025 10 25 10 26  0.8  0.1 10.5  0.8  3.9 ESE ENE VERY_STEEP  3.6  62
2025 10 25 09 56  0.8  0.1 10.5  0.8  4.0 ESE  NE        N/A  3.5  53
2025 10 25 09 26  0.8  0.1 10.5  0.8  4.0   E  NE VERY_STEEP  3.6  56
2025 10 25 08 56  0.8  0.1 10.5  0.8  4.2   E ENE VERY_STEEP  3.6  59
2025 10 25 08 26  0.8  0.1 11.1  0.8  8.3 ESE  SE    AVERAGE  3.6 132
2025 10 25 07 56  0.9  0.1 11.1  0.9  4.3 ESE ENE VERY_STEEP  3.7  58
2025 10 25 07 26  0.9  0.1 10.5  0.9  4.3   E  NE VERY_STEEP  3.6  56
2025 10 25 06 56  0.9  0.1 10.5  0.9  4.5 ESE ENE VERY_STEEP  3.7  58
2025 10 25 06 26  1.0  0.2 10.5  1.0  4.3 ESE  NE VERY_STEEP  3.8  55
2025 10 25 05 56  1.0  0.1 11.1  1.0  4.2 ESE  NE VERY_STEEP  3.7  49
2025 10 25 05 26  1.0  0.1 10.5  1.0  4.0   E  NE VERY_STEEP  3.6  39
2025 10 25 04 56  0.9  0.2 10.5  0.9  3.6   E  NE VERY_STEEP  3.6  38
2025 10 25 04 26  0.9  0.1 11.8  0.9  3.5 ESE  NE VERY_STEEP  3.5  36
2025 10 25 03 56  0.7  0.1 11.1  0.7  3.1 ESE  NE        N/A  3.4  38
2025 10 25 03 26  0.6  0.1 10.5  0.6  9.1 ESE  SE        N/A  3.4 128
2025 10 25 02 56  0.5  0.1 11.8  0.5  8.3   E  SE        N/A  3.6 126
2025 10 25 02 26  0.5  0.1 11.1  0.5  8.3 ESE  SE        N/A  3.8 128
2025 10 25 01 56  0.5  0.1 10.5  0.4  8.3 ESE  SE        N/A  3.7 131
2025 10 25 01 26  0.5  0.1 11.1  0.5  9.1 ESE ESE        N/A  4.2 119
2025 10 25 00 56  0.4  0.1 11.1  0.4  7.7  SE  SE        N/A  4.0 128
2025 10 25 00 26  0.5  0.1 11.1  0.4  8.3 ESE  SE        N/A  4.0 129
2025 10 24 23 56  0.5  0.1 10.5  0.5  8.3 ESE  SE        N/A  4.0 126
2025 10 24 23 26  0.5  0.1 11.1  0.5  7.7 ESE  SE        N/A  3.5 124
2025 10 24 22 56  0.6  0.1 10.5  0.6  8.3 ESE ESE        N/A  3.7 122
2025 10 24 22 26  0.5  0.1 10.5  0.5  8.3   E  SE        N/A  3.5 124
2025 10 24 21 56  0.5  0.1 10.5  0.5  9.1   E ESE        N/A  3.8 121
2025 10 24 21 26  0.5  0.1 11.1  0.4  9.1 ESE ESE        N/A  4.2 115
2025 10 24 20 56  0.4  0.1 11.1  0.4  9.1 ESE ESE        N/A  4.1 118
2025 10 24 20 26  0.4  0.1 10.5  0.4  9.1 ESE ESE        N/A  4.4 119
2025 10 24 19 56  0.4  0.1 10.5  0.4  8.3  SE  SE        N/A  4.0 129
2025 10 24 19 26  0.5  0.2 11.1  0.5  9.1 ESE  SE        N/A  3.6 129
2025 10 24 18 56  0.5  0.1 10.5  0.4  9.9 ESE  SE        N/A  3.7 124
2025 10 24 18 26  0.4  0.2 10.5  0.4  9.9 ESE ESE        N/A  3.8 111
2025 10 24 17 56  0.4  0.1 11.1  0.4  9.9 ESE ESE        N/A  3.9 115
2025 10 24 17 26  0.4  0.2 11.1  0.4  9.1 ESE  SE        N/A  4.7 132
2025 10 24 16 56  0.3  0.1 10.5  0.3  9.9 ESE ESE        N/A  4.8 121
2025 10 24 16 26  0.4  0.1 10.5  0.3  9.1 ESE  SE        N/A  4.9 128
2025 10 24 15 56  0.4  0.1 10.5  0.3  9.1 ESE  SE        N/A  4.7 132
2025 10 24 15 26  0.4  0.1 11.1  0.3  9.1 ESE ESE        N/A  4.5 122
2025 10 24 14 56  0.4  0.2 10.5  0.4  9.1   E  SE        N/A  4.2 124
2025 10 24 14 26  0.5  0.2 10.5  0.4  9.1 ESE  SE        N/A  4.2 128
2025 10 24 13 56  0.5  0.1 10.5  0.5  9.1  SE  SE        N/A  3.7 129
2025 10 24 13 26  0.5  0.1 10.5  0.4  9.1 ESE ESE        N/A  3.5 122
2025 10 24 12 56  0.5  0.1 11.1  0.5  9.1   E  SE        N/A  3.4 136
2025 10 24 12 26  0.6  0.1 10.5  0.6  9.1  SE  SE        N/A  3.3 132
2025 10 24 11 56  0.6  0.1 10.5  0.6  9.1  SE  SE        N/A  3.2 131
2025 10 24 11 26  0.6  0.1 10.5  0.5  9.1 ESE  SE        N/A  3.3 131
2025 10 24 10 56  0.6  0.1 11.1  0.6  9.1 ESE  SE        N/A  3.4 133
2025 10 24 10 26  0.6  0.1 11.1  0.6  9.1  SE  SE        N/A  3.5 133
2025 10 24 09 56  0.6  0.1 11.1  0.6  9.1 ESE  SE        N/A  3.4 128
2025 10 24 09 26  0.6  0.1 10.5  0.6  9.1  SE  SE        N/A  3.5 129
2025 10 24 08 56  0.6  0.2 10.5  0.6  9.1  SE  SE        N/A  3.4 124
2025 10 24 08 26  0.5  0.1 10.5  0.5  9.1 ESE  SE        N/A  3.4 124
2025 10 24 07 56  0.5  0.1 11.1  0.5  9.9 ESE  SE        N/A  3.5 131
2025 10 24 07 26  0.5  0.2 10.5  0.5  9.1 ESE  SE        N/A  3.5 126
2025 10 24 06 56  0.5  0.2 10.5  0.5  9.1  SE  SE        N/A  3.5 126
2025 10 24 06 26  0.5  0.2 10.5  0.5  9.9  SE ESE        N/A  3.5 119
2025 10 24 05 56  0.5  0.2 10.5  0.4  9.1 ESE  SE        N/A  3.8 124
2025 10 24 05 26  0.5  0.2 10.5  0.5  9.9 ESE ESE        N/A  4.1 118
2025 10 24 04 56  0.5  0.2 10.5  0.5  9.9  SE  SE        N/A  4.1 131
2025 10 24 04 26  0.5  0.2 10.5  0.4  9.1 ESE  SE        N/A  3.9 128
2025 10 24 03 56  0.5  0.2 10.5  0.5  9.9  SE  SE        N/A  4.1 132
2025 10 24 03 26  0.5  0.2 10.5  0.5  9.9 ESE  SE        N/A  3.9 125
2025 10 24 02 56  0.5  0.2 11.8  0.5  9.9 ESE ESE        N/A  3.7 121
2025 10 24 02 26  0.5  0.2 10.5  0.5  9.9  SE  SE        N/A  3.8 132
2025 10 24 01 56  0.5  0.2 10.5  0.5  9.9  SE  SE        N/A  3.6 124
2025 10 24 01 26  0.5  0.2 10.5  0.4  9.9 ESE  SE        N/A  3.8 128
2025 10 24 00 56  0.4  0.2 10.5  0.4  9.9 ESE ESE        N/A  4.2 115
2025 10 24 00 26  0.4  0.2 10.5  0.4  9.9 ESE  SE        N/A  5.1 132
2025 10 23 23 56  0.4  0.2 10.5  0.3  9.9  SE ESE        N/A  4.5 125
2025 10 23 23 26  0.4  0.2 10.5  0.4  9.9 ESE  SE        N/A  4.7 114
2025 10 23 22 56  0.4  0.2 10.5  0.4  9.9  SE ESE        N/A  4.5 118
2025 10 23 22 26  0.4  0.2 10.5  0.3  9.9 ESE  SE        N/A  4.4 114
2025 10 23 21 56  0.4  0.2 10.5  0.4  9.9 ESE  SE        N/A  4.7 125
2025 10 23 21 26  0.4  0.2 10.5  0.3  9.9  SE  SE        N/A  5.2 124
2025 10 23 20 56  0.3  0.1 10.5  0.3  9.9  SE  SE        N/A  4.8 131
2025 10 23 20 26  0.4  0.2 10.5  0.3  9.9 ESE  SE        N/A  4.7 125
2025 10 23 19 56  0.4  0.2 10.5  0.4  9.9  SE ESE        N/A  5.3 118
2025 10 23 19 26  0.4  0.2 10.5  0.4  9.9  SE  SE        N/A  4.6 125
2025 10 23 18 56  0.4  0.2 10.5  0.4  9.9 ESE ESE        N/A  4.6 111
2025 10 23 18 26  0.5  0.2 10.5  0.4  9.9 ESE  SE        N/A  4.2 119
2025 10 23 17 56  0.5  0.3 10.5  0.4  9.9  SE ESE        N/A  4.1 129
2025 10 23 17 26  0.5  0.2 11.1  0.4  9.9 ESE ESE        N/A  3.8 104
2025 10 23 16 56  0.6  0.2 11.1  0.5  3.6  SE  NE        N/A  3.5 124
2025 10 23 16 26  0.6  0.2 10.5  0.5  3.6 ESE  NE        N/A  3.5 117
2025 10 23 15 56  0.6  0.2 11.1  0.6  3.3  SE  NE        N/A  3.4 129
2025 10 23 15 26  0.6  0.2 11.1  0.6  3.1  SE NNE        N/A  3.3 135
2025 10 23 14 56  0.7  0.2 11.1  0.6  3.2 ESE NNE        N/A  3.3 115
2025 10 23 14 26  0.6  0.2 11.1  0.6  3.0 ESE NNE        N/A  3.3 121
2025 10 23 13 56  0.7  0.2 11.1  0.6  3.1 ESE NNE        N/A  3.2 103
2025 10 23 13 26  0.6  0.2 11.1  0.6  2.9  SE   N        N/A  3.2   4
2025 10 23 12 56  0.6  0.2 11.1  0.6  3.0 ESE   N        N/A  3.3 111
2025 10 23 12 26  0.6  0.2 11.1  0.6  2.6 ESE   N        N/A  3.3 119
2025 10 23 11 56  0.5  0.2 11.1  0.5  2.8 ESE   N        N/A  3.3 114
2025 10 23 11 26  0.6  0.2 11.1  0.5  5.0 ESE   S        N/A  3.4 107
2025 10 23 10 56  0.5  0.2 11.1  0.5  5.3 ESE   S        N/A  3.4 108
2025 10 23 10 26  0.6  0.2 10.5  0.5  5.3 ESE   S        N/A  3.4 108
2025 10 23 09 56  0.6  0.2 11.1  0.5  5.6 ESE   S        N/A  3.4 104
2025 10 23 09 26  0.6  0.2 11.1  0.6  2.5 ESE  NW        N/A  3.3 105
2025 10 23 08 56  0.6  0.2 11.8  0.6  5.6 ESE   S        N/A  3.3 178
2025 10 23 08 26  0.6  0.1 11.1  0.6  5.6 ESE   S        N/A  3.4 173
2025 10 23 07 56  0.6  0.2 11.1  0.5  5.3 ESE   S        N/A  3.6 118
2025 10 23 07 26  0.6  0.2 11.1  0.5  5.6 ESE   S        N/A  3.4 107
2025 10 23 06 56  0.6  0.2 11.8  0.6  5.3 ESE   S        N/A  3.6 181
2025 10 23 06 26  0.6  0.2 11.8  0.6  5.9 ESE   S        N/A  3.7 181
2025 10 23 05 56  0.6  0.2 11.1  0.6  5.6 ESE   S        N/A  3.7 178
2025 10 23 05 26  0.6  0.2 11.8  0.6  5.6 ESE   S        N/A  3.9 187
2025 10 23 04 56  0.6  0.2 11.1  0.6  5.6   E   S        N/A  3.7 178
2025 10 23 04 26  0.6  0.2 11.8  0.6  5.3  SE   S        N/A  3.8 180
2025 10 23 03 56  0.6  0.2 11.1  0.6  5.3 ESE   S        N/A  3.7 183
2025 10 23 03 26  0.7  0.2 11.8  0.6  5.6   E   S        N/A  3.9 180
2025 10 23 02 56  0.7  0.2 11.8  0.7  5.6 ESE   S        N/A  4.1 183
2025 10 23 02 26  0.7  0.2 10.5  0.7  5.6   E   S        N/A  4.0 183
2025 10 23 01 56  0.7  0.2 11.8  0.7  5.6 ESE   S        N/A  4.0 178
2025 10 23 01 26  0.7  0.2 11.8  0.7  5.3   E   S        N/A  3.8 184
2025 10 23 00 56  0.7  0.2 11.1  0.7  5.6   E   S        N/A  3.7 180
2025 10 23 00 26  0.7  0.2 10.5  0.7  5.6 ESE   S        N/A  3.6 181
2025 10 22 23 56  0.7  0.2 11.8  0.7  5.3 ESE   S        N/A  3.6 183
2025 10 22 23 26  0.7  0.2 10.5  0.7  3.6 ESE SSW        N/A  3.5 110
2025 10 22 22 56  0.8  0.2 11.1  0.7  3.5   E SSW        N/A  3.6 200
2025 10 22 22 26  0.8  0.2 11.1  0.8  3.7   E SSW        N/A  3.6 200
2025 10 22 21 56  0.8  0.2 11.8  0.8  3.6 ESE SSW        N/A  3.5 207
2025 10 22 21 26  0.8  0.2 11.1  0.8  3.6   E SSW VERY_STEEP  3.5 208
2025 10 22 20 56  0.8  0.2 11.1  0.8  3.6 ESE SSW VERY_STEEP  3.5 201
2025 10 22 20 26  0.7  0.2 11.8  0.7  2.9 ESE SSW        N/A  3.4 200
2025 10 22 19 56  0.7  0.2 11.1  0.6  6.2 ESE   S        N/A  3.4 183
2025 10 22 19 26  0.6  0.2 11.8  0.6  6.2 ESE   S        N/A  3.7 174
2025 10 22 18 56  0.5  0.2 10.5  0.5  6.2 ESE   S        N/A  4.3 180
2025 10 22 18 26  0.6  0.2 11.8  0.5  6.2 ESE   S        N/A  5.4 180
2025 10 22 17 56  0.6  0.2 11.1  0.5  6.2 ESE   S        N/A  5.5 183
2025 10 22 17 26  0.6  0.2 11.1  0.5  5.9 ESE   S        N/A  5.4 185
2025 10 22 16 56  0.6  0.2 11.1  0.5  5.9   E   S        N/A  5.5 183
2025 10 22 16 26  0.6  0.2 11.1  0.5  5.9 ESE   S        N/A  5.4 181
2025 10 22 15 56  0.6  0.2 11.1  0.6  6.2 ESE   S        N/A  5.2 183
2025 10 22 15 26  0.6  0.2 10.5  0.6  5.9   E   S        N/A  4.6 185
2025 10 22 14 56  0.7  0.2 11.8  0.7  5.6   E   S        N/A  4.5 184
2025 10 22 14 26  0.7  0.2 11.1  0.7  5.6   E   S        N/A  4.2 191
2025 10 22 13 56  0.7  0.2 12.5  0.7  5.6 ESE   S        N/A  4.0 188
2025 10 22 13 26  0.8  0.2 11.8  0.7  5.6 ESE   S        N/A  4.0 188
2025 10 22 12 56  0.8  0.2 11.1  0.8  5.0   E   S        N/A  3.9 188
2025 10 22 12 26  0.8  0.2 10.5  0.8  5.0 ESE   S      STEEP  3.7 185
2025 10 22 11 56  0.8  0.2 11.8  0.7  5.6 ESE   S        N/A  3.6 188
2025 10 22 11 26  0.8  0.2 12.5  0.8  5.6  SE   S        N/A  3.7 188
2025 10 22 10 56  0.8  0.2 11.8  0.8  5.3  SE   S        N/A  3.6 187
2025 10 22 10 26  0.8  0.1 10.5  0.8  5.0  SE   S        N/A  3.6 184
2025 10 22 09 56  0.8  0.2 10.5  0.8  5.0   E   S      STEEP  3.7 184
2025 10 22 09 26  0.8  0.2 10.5  0.8  5.0 ESE   S      STEEP  3.6 183
2025 10 22 08 56  0.8  0.2 10.5  0.8  4.5 ESE   S VERY_STEEP  3.6 178
2025 10 22 08 26  0.9  0.2 11.1  0.8  5.0   E   S VERY_STEEP  3.5 183
2025 10 22 07 56  0.9  0.2 11.8  0.9  5.0 ESE   S VERY_STEEP  3.7 181
2025 10 22 07 26  0.9  0.2 10.5  0.9  4.8 ESE   S VERY_STEEP  3.6 180
2025 10 22 06 56  0.9  0.2 11.1  0.9  4.8 ESE   S VERY_STEEP  3.6 183
2025 10 22 06 26  0.9  0.2 11.8  0.9  4.5 ESE   S VERY_STEEP  3.6 188
2025 10 22 05 56  0.9  0.2 11.8  0.8  4.3 ESE   S VERY_STEEP  3.7 190
2025 10 22 05 26  0.9  0.2 11.8  0.8  4.8  SE SSW VERY_STEEP  3.7 193
2025 10 22 04 56  0.9  0.2 10.5  0.9  4.8 ESE SSW VERY_STEEP  3.7 194
2025 10 22 04 26  1.0  0.1 11.8  1.0  4.5  SE SSW VERY_STEEP  3.7 195
2025 10 22 03 56  1.0  0.2 10.5  0.9  4.0  SE SSW VERY_STEEP  3.6 200
2025 10 22 03 26  0.9  0.2 10.5  0.9  4.2 ESE SSW VERY_STEEP  3.6 198
2025 10 22 02 56  0.9  0.2 10.5  0.9  4.2 ESE SSW VERY_STEEP  3.5 195
2025 10 22 02 26  0.9  0.2 11.1  0.9  4.2 ESE SSW VERY_STEEP  3.5 198
2025 10 22 01 56  0.9  0.2 11.1  0.9  4.2 ESE SSW VERY_STEEP  3.5 197
2025 10 22 01 26  0.9  0.2 11.1  0.9  4.0 ESE SSW VERY_STEEP  3.5 195
2025 10 22 00 56  0.9  0.2 10.5  0.9  4.0 ESE SSW VERY_STEEP  3.4 201
2025 10 22 00 26  0.9  0.2 11.1  0.9  4.0   E SSW VERY_STEEP  3.5 198
2025 10 21 23 56  0.9  0.2 10.5  0.9  3.9 ESE SSW VERY_STEEP  3.4 202
2025 10 21 23 26  0.9  0.2 11.1  0.9  3.9 ESE SSW VERY_STEEP  3.5 200
2025 10 21 22 56  0.9  0.2 11.1  0.8  3.7   E SSW VERY_STEEP  3.4 204
